Model,DPO2024
Firmware Version,1.25

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,1.6e-08,
Filter Frequency,2e+08,
Record Length,125000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,5
Label,,
TIME,CH1,CH2
4.12160e-04,-0.0148438,0.113281
4.12176e-04,-0.0175,0.113281
4.12192e-04,-0.0136719,0.125781
4.12208e-04,-0.01375,0.125781
4.12224e-04,-0.00992189,0.113281
4.12240e-04,-0.0161719,0.125781
4.12256e-04,-0.0149219,0.125781
4.12272e-04,-0.0136719,0.1125
4.12288e-04,-0.0149219,0.125781
4.12304e-04,-0.0124219,0.125781
4.12320e-04,-0.0123438,0.1125
4.12336e-04,-0.00742189,0.113281
4.12352e-04,-0.00867189,0.150781
4.12368e-04,-0.0136719,0.15
4.12384e-04,-0.00992189,0.113281
4.12400e-04,-0.0124219,0.1375
4.12416e-04,-0.0175,0.138281
4.12432e-04,-0.0186719,0.125
4.12448e-04,-0.0124219,0.15
4.12464e-04,-0.0161719,0.1375
4.12480e-04,-0.0175,0.15
4.12496e-04,-0.0149219,0.150781
4.12512e-04,-0.0149219,0.1375
4.12528e-04,-0.0135938,0.1625
4.12544e-04,-0.00992189,0.1625
4.12560e-04,-0.00992189,0.125
4.12576e-04,-0.01,0.15
4.12592e-04,-0.0160938,0.1375
4.12608e-04,-0.0148438,0.15
4.12624e-04,-0.01375,0.113281
4.12640e-04,-0.0161719,0.125781
4.12656e-04,-0.0148438,0.1125
4.12672e-04,-0.0149219,0.138281
4.12688e-04,-0.0148438,0.15
4.12704e-04,-0.0211719,0.1375
4.12720e-04,-0.0174219,0.1375
4.12736e-04,-0.0125,0.1
4.12752e-04,-0.0148438,0.125781
4.12768e-04,-0.0123438,0.1375
4.12784e-04,-0.0136719,0.138281
4.12800e-04,-0.0136719,0.175781
4.12816e-04,-0.0175,0.15
4.12832e-04,-0.0161719,0.125781
4.12848e-04,-0.0161719,0.138281
4.12864e-04,-0.0148438,0.1625
4.12880e-04,-0.0111719,0.1375
4.12896e-04,-0.0147656,0.125781
4.12912e-04,-0.0111719,0.1375
4.12928e-04,-0.0148438,0.138281
4.12944e-04,-0.01,0.1375
4.12960e-04,-0.0185938,0.1375
4.12976e-04,-0.0149219,0.1375
4.12992e-04,-0.0148438,0.125781
4.13008e-04,-0.0136719,0.1375
4.13024e-04,-0.015,0.125781
4.13040e-04,-0.01875,0.1125
4.13056e-04,-0.0136719,0.1
4.13072e-04,-0.0124219,0.1125
4.13088e-04,-0.00992189,0.125781
4.13104e-04,-0.0161719,0.15
4.13120e-04,-0.0173438,0.113281
4.13136e-04,-0.0175,0.1625
4.13152e-04,-0.01,0.138281
4.13168e-04,-0.01625,0.1375
4.13184e-04,-0.0136719,0.125781
4.13200e-04,-0.0148438,0.1375
4.13216e-04,-0.0175,0.15
4.13232e-04,-0.0148438,0.1
4.13248e-04,-0.0174219,0.113281
4.13264e-04,-0.0148438,0.1375
4.13280e-04,-0.0149219,0.1375
4.13296e-04,-0.0160938,0.1375
4.13312e-04,-0.0149219,0.1375
4.13328e-04,-0.0149219,0.125781
4.13344e-04,-0.0174219,0.1125
4.13360e-04,-0.0124219,0.15
4.13376e-04,-0.02,0.113281
4.13392e-04,-0.0160938,0.1375
4.13408e-04,-0.0136719,0.138281
4.13424e-04,-0.01625,0.125781
4.13440e-04,-0.0199219,0.138281
4.13456e-04,-0.0148438,0.1
4.13472e-04,-0.0175,0.1
4.13488e-04,-0.0111719,0.1
4.13504e-04,-0.0223438,0.113281
4.13520e-04,-0.0175,0.125781
4.13536e-04,-0.0125,0.1125
4.13552e-04,-0.01875,0.1375
4.13568e-04,-0.0149219,0.1125
4.13584e-04,-0.0175,0.125781
4.13600e-04,-0.0149219,0.125
4.13616e-04,-0.0135938,0.113281
4.13632e-04,-0.0175,0.1
4.13648e-04,-0.0161719,0.1
4.13664e-04,-0.0135938,0.1
4.13680e-04,-0.0174219,0.125781
4.13696e-04,-0.0111719,0.125781
4.13712e-04,-0.01375,0.1375
4.13728e-04,-0.0174219,0.1
4.13744e-04,-0.0199219,0.1375
4.13760e-04,-0.0199219,0.125781
4.13776e-04,-0.0185938,0.0882813
4.13792e-04,-0.0173438,0.0882813
4.13808e-04,-0.0173438,0.1125
4.13824e-04,-0.01,0.113281
4.13840e-04,-0.0135938,0.1125
4.13856e-04,-0.0186719,0.113281
4.13872e-04,-0.0124219,0.1125
4.13888e-04,-0.0175,0.113281
4.13904e-04,-0.0175,0.1
4.13920e-04,-0.0148438,0.1
4.13936e-04,-0.0160938,0.15
4.13952e-04,-0.0161719,0.1
4.13968e-04,-0.0135938,0.1
4.13984e-04,-0.0186719,0.1
4.14000e-04,-0.0136719,0.113281
4.14016e-04,-0.01625,0.1
4.14032e-04,-0.0175,0.1
4.14048e-04,-0.0149219,0.1
4.14064e-04,-0.0186719,0.1125
4.14080e-04,-0.01625,0.1
4.14096e-04,-0.0135938,0.0882813
4.14112e-04,-0.015,0.0882813
4.14128e-04,-0.0149219,0.113281
4.14144e-04,-0.0174219,0.1
4.14160e-04,-0.0148438,0.125
4.14176e-04,-0.01625,0.1125
4.14192e-04,-0.0185938,0.1
4.14208e-04,-0.0124219,0.125781
4.14224e-04,-0.0174219,0.100781
4.14240e-04,-0.0174219,0.150781
4.14256e-04,-0.0136719,0.1125
4.14272e-04,-0.0210938,0.113281
4.14288e-04,-0.0160938,0.1
4.14304e-04,-0.0185938,0.1
4.14320e-04,-0.0149219,0.125781
4.14336e-04,-0.0149219,0.125781
4.14352e-04,-0.0199219,0.125781
4.14368e-04,-0.0186719,0.113281
4.14384e-04,-0.0124219,0.113281
4.14400e-04,-0.015,0.1125
4.14416e-04,-0.01125,0.15
4.14432e-04,-0.0175,0.125781
4.14448e-04,-0.0174219,0.1
4.14464e-04,-0.0186719,0.125781
4.14480e-04,-0.0135938,0.125781
4.14496e-04,-0.0160938,0.1375
4.14512e-04,-0.0161719,0.125781
4.14528e-04,-0.0148438,0.15
4.14544e-04,-0.0123438,0.1125
4.14560e-04,-0.0148438,0.1375
4.14576e-04,-0.0161719,0.113281
4.14592e-04,-0.0175,0.125
4.14608e-04,-0.0123438,0.1
4.14624e-04,-0.0125,0.113281
4.14640e-04,-0.0149219,0.113281
4.14656e-04,-0.0186719,0.125781
4.14672e-04,-0.00867189,0.1375
4.14688e-04,-0.0135938,0.113281
4.14704e-04,-0.0161719,0.1375
4.14720e-04,-0.0124219,0.138281
4.14736e-04,-0.01875,0.125781
4.14752e-04,-0.0149219,0.138281
4.14768e-04,-0.0148438,0.125
4.14784e-04,-0.0124219,0.1
4.14800e-04,-0.0161719,0.125781
4.14816e-04,-0.0124219,0.113281
4.14832e-04,-0.0185938,0.1375
4.14848e-04,-0.0111719,0.113281
4.14864e-04,-0.0136719,0.1
4.14880e-04,-0.01875,0.1375
4.14896e-04,-0.0148438,0.163281
4.14912e-04,-0.0136719,0.1
4.14928e-04,-0.0161719,0.164063
4.14944e-04,-0.0160938,0.15
4.14960e-04,-0.0173438,0.150781
4.14976e-04,-0.0185938,0.150781
4.14992e-04,-0.0160938,0.125781
4.15008e-04,-0.01875,0.15
4.15024e-04,-0.0125,0.175781
4.15040e-04,-0.02125,0.1625
4.15056e-04,-0.0124219,0.1375
4.15072e-04,-0.0111719,0.125781
4.15088e-04,-0.0135938,0.113281
4.15104e-04,-0.0160938,0.1375
4.15120e-04,-0.0149219,0.1625
4.15136e-04,-0.0160938,0.2125
4.15152e-04,-0.0149219,0.200781
4.15168e-04,-0.01875,0.15
4.15184e-04,-0.0136719,0.15
4.15200e-04,-0.0160938,0.164063
4.15216e-04,-0.0174219,0.175781
4.15232e-04,-0.0199219,0.200781
4.15248e-04,-0.0124219,0.125781
4.15264e-04,-0.0136719,0.175781
4.15280e-04,-0.0174219,0.15
4.15296e-04,-0.0148438,0.176563
4.15312e-04,-0.0161719,0.188281
4.15328e-04,-0.0149219,0.15
4.15344e-04,-0.0198438,0.1375
4.15360e-04,-0.0136719,0.138281
4.15376e-04,-0.0186719,0.150781
4.15392e-04,-0.0160938,0.175781
4.15408e-04,-0.0160938,0.15
4.15424e-04,-0.0175,0.176563
4.15440e-04,-0.0124219,0.175781
4.15456e-04,-0.0185938,0.125781
4.15472e-04,-0.0148438,0.175
4.15488e-04,-0.0186719,0.15
4.15504e-04,-0.0160938,0.125781
4.15520e-04,-0.0160938,0.175
4.15536e-04,-0.00992189,0.175
4.15552e-04,-0.0136719,0.125781
4.15568e-04,-0.0174219,0.1875
4.15584e-04,-0.01875,0.163281
4.15600e-04,-0.0161719,0.176563
4.15616e-04,-0.0160156,0.2
4.15632e-04,-0.0172656,0.1875
4.15648e-04,-0.0160938,0.175781
4.15664e-04,-0.0148438,0.1625
4.15680e-04,-0.0135938,0.15
4.15696e-04,-0.0186719,0.188281
4.15712e-04,-0.01875,0.224219
4.15728e-04,-0.0135938,0.163281
4.15744e-04,-0.0161719,0.2
4.15760e-04,-0.0124219,0.163281
4.15776e-04,-0.0161719,0.2
4.15792e-04,-0.00992189,0.163281
4.15808e-04,-0.0124219,0.163281
4.15824e-04,-0.0174219,0.189063
4.15840e-04,-0.0135938,0.15
4.15856e-04,-0.02,0.1375
4.15872e-04,-0.01625,0.175781
4.15888e-04,-0.0148438,0.2
4.15904e-04,-0.00984376,0.175781
4.15920e-04,-0.00992189,0.175781
4.15936e-04,-0.01125,0.2
4.15952e-04,-0.00742189,0.2
4.15968e-04,-0.01375,0.2375
4.15984e-04,-0.01875,0.175
4.16000e-04,-0.0186719,0.175
4.16016e-04,-0.0186719,0.15
4.16032e-04,-0.01625,0.175
4.16048e-04,-0.0136719,0.188281
4.16064e-04,-0.0211719,0.15
4.16080e-04,-0.0161719,0.15
4.16096e-04,-0.0124219,0.175781
4.16112e-04,-0.0136719,0.163281
4.16128e-04,-0.0149219,0.1375
4.16144e-04,-0.0175,0.1625
4.16160e-04,-0.0124219,0.188281
4.16176e-04,-0.0161719,0.175
4.16192e-04,-0.0174219,0.1375
4.16208e-04,-0.0136719,0.189063
4.16224e-04,-0.0186719,0.15
4.16240e-04,-0.015,0.175781
4.16256e-04,-0.0186719,0.164063
4.16272e-04,-0.0148438,0.175
4.16288e-04,-0.0199219,0.175781
4.16304e-04,-0.0175,0.1625
4.16320e-04,-0.0175,0.15
4.16336e-04,-0.0199219,0.163281
4.16352e-04,-0.0123438,0.175
4.16368e-04,-0.0124219,0.125
4.16384e-04,-0.0148438,0.163281
4.16400e-04,-0.0149219,0.15
4.16416e-04,-0.0136719,0.1625
4.16432e-04,-0.01875,0.1625
4.16448e-04,-0.0199219,0.163281
4.16464e-04,-0.0173438,0.15
4.16480e-04,-0.0199219,0.1125
4.16496e-04,-0.0175781,0.125781
4.16512e-04,-0.015,0.1375
4.16528e-04,-0.0135938,0.1
4.16544e-04,-0.0149219,0.1375
4.16560e-04,-0.0124219,0.176563
4.16576e-04,-0.0135938,0.15
4.16592e-04,-0.0174219,0.125781
4.16608e-04,-0.0136719,0.125781
4.16624e-04,-0.01875,0.113281
4.16640e-04,-0.0148438,0.176563
4.16656e-04,-0.0148438,0.15
4.16672e-04,-0.0124219,0.138281
4.16688e-04,-0.01125,0.163281
4.16704e-04,-0.0149219,0.15
4.16720e-04,-0.0125,0.125781
4.16736e-04,-0.0199219,0.113281
4.16752e-04,-0.0135938,0.1125
4.16768e-04,-0.0199219,0.125781
4.16784e-04,-0.0161719,0.113281
4.16800e-04,-0.0124219,0.1
4.16816e-04,-0.015,0.125781
4.16832e-04,-0.0161719,0.125781
4.16848e-04,-0.0161719,0.125
4.16864e-04,-0.0149219,0.1
4.16880e-04,-0.0148438,0.125781
4.16896e-04,-0.0148438,0.113281
4.16912e-04,-0.0161719,0.125
4.16928e-04,-0.0136719,0.113281
4.16944e-04,-0.01625,0.101563
4.16960e-04,-0.0149219,0.113281
4.16976e-04,-0.0161719,0.1
4.16992e-04,-0.0199219,0.1
4.17008e-04,-0.01125,0.1125
4.17024e-04,-0.0136719,0.1
4.17040e-04,-0.01,0.138281
4.17056e-04,-0.01375,0.113281
4.17072e-04,-0.01625,0.1
4.17088e-04,-0.0149219,0.1
4.17104e-04,-0.00992189,0.1
4.17120e-04,-0.0149219,0.1
4.17136e-04,-0.0124219,0.1125
4.17152e-04,-0.0161719,0.113281
4.17168e-04,-0.0149219,0.1
4.17184e-04,-0.01375,0.125781
4.17200e-04,-0.0148438,0.113281
4.17216e-04,-0.0124219,0.1
4.17232e-04,-0.0124219,0.1
4.17248e-04,-0.01625,0.1
4.17264e-04,-0.0186719,0.125781
4.17280e-04,-0.0210938,0.1
4.17296e-04,-0.0160938,0.1
4.17312e-04,-0.0149219,0.1
4.17328e-04,-0.0149219,0.113281
4.17344e-04,-0.0161719,0.1
4.17360e-04,-0.0136719,0.1
4.17376e-04,-0.01875,0.101563
4.17392e-04,-0.0148438,0.113281
4.17408e-04,-0.0136719,0.1
4.17424e-04,-0.0186719,0.0867188
4.17440e-04,-0.0186719,0.1
4.17456e-04,-0.0211719,0.1
4.17472e-04,-0.0111719,0.1
4.17488e-04,-0.0160938,0.101563
4.17504e-04,-0.0161719,0.1
4.17520e-04,-0.0136719,0.0875001
4.17536e-04,-0.0211719,0.1
4.17552e-04,-0.0185938,0.1125
4.17568e-04,-0.0175,0.1
4.17584e-04,-0.0211719,0.0882813
4.17600e-04,-0.0124219,0.0867188
4.17616e-04,-0.0148438,0.0882813
4.17632e-04,-0.0199219,0.1
4.17648e-04,-0.0148438,0.1
4.17664e-04,-0.0161719,0.1
4.17680e-04,-0.0174219,0.0882813
4.17696e-04,-0.0124219,0.1
4.17712e-04,-0.0136719,0.0750001
4.17728e-04,-0.0148438,0.1
4.17744e-04,-0.0174219,0.0757813
4.17760e-04,-0.0199219,0.1
4.17776e-04,-0.0185938,0.0875001
4.17792e-04,-0.0136719,0.1
4.17808e-04,-0.015,0.1
4.17824e-04,-0.01875,0.0875001
4.17840e-04,-0.0160938,0.0875001
4.17856e-04,-0.0199219,0.0507813
4.17872e-04,-0.0199219,0.0632813
4.17888e-04,-0.0211719,0.0632813
4.17904e-04,-0.01625,0.0757813
4.17920e-04,-0.0148438,0.0632813
4.17936e-04,-0.0124219,0.0632813
4.17952e-04,-0.0175,0.0507813
4.17968e-04,-0.0111719,0.0750001
4.17984e-04,-0.0186719,0.0875001
4.18000e-04,-0.0175,0.0757813
4.18016e-04,-0.0160938,0.0625001
4.18032e-04,-0.0185938,0.0757813
4.18048e-04,-0.0160938,0.0882813
4.18064e-04,-0.0174219,0.0507813
4.18080e-04,-0.01875,0.0632813
4.18096e-04,-0.0148438,0.0757813
4.18112e-04,-0.0161719,0.0882813
4.18128e-04,-0.0136719,0.0757813
4.18144e-04,-0.0135938,0.0625001
4.18160e-04,-0.0136719,0.0375001
4.18176e-04,-0.0148438,0.1
4.18192e-04,-0.0136719,0.0625001
4.18208e-04,-0.0185938,0.0625001
4.18224e-04,-0.0148438,0.0757813
4.18240e-04,-0.0124219,0.0757813
4.18256e-04,-0.0199219,0.0882813
4.18272e-04,-0.0161719,0.0875001
4.18288e-04,-0.0160938,0.0632813
4.18304e-04,-0.0136719,0.0757813
4.18320e-04,-0.0136719,0.1
4.18336e-04,-0.0175,0.0640626
4.18352e-04,-0.01875,0.0632813
4.18368e-04,-0.0148438,0.0515626
4.18384e-04,-0.0149219,0.0632813
4.18400e-04,-0.0161719,0.1
4.18416e-04,-0.0124219,0.0750001
4.18432e-04,-0.0186719,0.0757813
4.18448e-04,-0.0124219,0.0757813
4.18464e-04,-0.0136719,0.0625001
4.18480e-04,-0.0160938,0.0382813
4.18496e-04,-0.01875,0.0875001
4.18512e-04,-0.0160938,0.0367188
4.18528e-04,-0.0110938,0.0757813
4.18544e-04,-0.0175,0.0867188
4.18560e-04,-0.0148438,0.0632813
4.18576e-04,-0.0124219,0.0640626
4.18592e-04,-0.0161719,0.0875001
4.18608e-04,-0.0148438,0.1
4.18624e-04,-0.015,0.0750001
4.18640e-04,-0.0175,0.0632813
4.18656e-04,-0.0161719,0.0632813
4.18672e-04,-0.0124219,0.0882813
4.18688e-04,-0.0186719,0.1
4.18704e-04,-0.0161719,0.0757813
4.18720e-04,-0.01625,0.0875001
4.18736e-04,-0.0161719,0.0507813
4.18752e-04,-0.0173438,0.0882813
4.18768e-04,-0.0174219,0.0875001
4.18784e-04,-0.0174219,0.0757813
4.18800e-04,-0.02,0.0882813
4.18816e-04,-0.0148438,0.0875001
4.18832e-04,-0.0136719,0.113281
4.18848e-04,-0.0161719,0.0750001
4.18864e-04,-0.0135938,0.1
4.18880e-04,-0.0199219,0.1
4.18896e-04,-0.0198438,0.0757813
4.18912e-04,-0.0160938,0.0875001
4.18928e-04,-0.0175,0.1
4.18944e-04,-0.0148438,0.1
4.18960e-04,-0.0136719,0.1
4.18976e-04,-0.0148438,0.0515626
4.18992e-04,-0.0124219,0.0875001
4.19008e-04,-0.0148438,0.1
4.19024e-04,-0.0148438,0.1
4.19040e-04,-0.0175,0.0515626
4.19056e-04,-0.01875,0.0750001
4.19072e-04,-0.0136719,0.0882813
4.19088e-04,-0.0136719,0.0875001
4.19104e-04,-0.01625,0.0750001
4.19120e-04,-0.0161719,0.1
4.19136e-04,-0.0148438,0.1
4.19152e-04,-0.0174219,0.0750001
4.19168e-04,-0.0124219,0.0867188
4.19184e-04,-0.0148438,0.0882813
4.19200e-04,-0.0136719,0.0882813
4.19216e-04,-0.0160938,0.1
4.19232e-04,-0.0161719,0.101563
4.19248e-04,-0.0148438,0.0882813
4.19264e-04,-0.01875,0.113281
4.19280e-04,-0.0124219,0.0757813
4.19296e-04,-0.0199219,0.1
4.19312e-04,-0.0147656,0.1
4.19328e-04,-0.0175,0.1
4.19344e-04,-0.0135938,0.1125
4.19360e-04,-0.0149219,0.1
4.19376e-04,-0.0125,0.0750001
4.19392e-04,-0.0199219,0.1
4.19408e-04,-0.0175,0.1
4.19424e-04,-0.0148438,0.1
4.19440e-04,-0.01875,0.1
4.19456e-04,-0.0136719,0.0882813
4.19472e-04,-0.0175,0.0867188
4.19488e-04,-0.0223438,0.0875001
4.19504e-04,-0.0148438,0.1
4.19520e-04,-0.01,0.1
4.19536e-04,-0.0185938,0.1
4.19552e-04,-0.0136719,0.0882813
4.19568e-04,-0.0149219,0.0875001
4.19584e-04,-0.0135938,0.113281
4.19600e-04,-0.01125,0.100781
4.19616e-04,-0.0174219,0.1
4.19632e-04,-0.0173438,0.0875001
4.19648e-04,-0.00984376,0.0875001
4.19664e-04,-0.0174219,0.0867188
4.19680e-04,-0.0174219,0.113281
4.19696e-04,-0.0161719,0.1
4.19712e-04,-0.0175,0.0882813
4.19728e-04,-0.0136719,0.0875001
4.19744e-04,-0.0124219,0.1
4.19760e-04,-0.0148438,0.1125
4.19776e-04,-0.0160938,0.0875001
4.19792e-04,-0.0148438,0.113281
4.19808e-04,-0.0186719,0.1
4.19824e-04,-0.0185938,0.1
4.19840e-04,-0.0136719,0.1125
4.19856e-04,-0.0174219,0.113281
4.19872e-04,-0.0160938,0.1
4.19888e-04,-0.0136719,0.1
4.19904e-04,-0.0174219,0.1
4.19920e-04,-0.0211719,0.113281
4.19936e-04,-0.0124219,0.1
4.19952e-04,-0.0125,0.101563
4.19968e-04,-0.0123438,0.113281
4.19984e-04,-0.0175,0.0875001
4.20000e-04,-0.0149219,0.1
4.20016e-04,-0.0136719,0.1375
4.20032e-04,-0.0149219,0.1
4.20048e-04,-0.0160938,0.1
4.20064e-04,-0.0135938,0.0882813
4.20080e-04,-0.0148438,0.113281
4.20096e-04,-0.0124219,0.1
4.20112e-04,-0.0135938,0.1125
4.20128e-04,-0.0174219,0.1125
4.20144e-04,-0.0149219,0.1
4.20160e-04,-0.0135938,0.1
4.20176e-04,-0.0124219,0.1
4.20192e-04,-0.0147656,0.138281
4.20208e-04,-0.0136719,0.1
4.20224e-04,-0.0124219,0.1
4.20240e-04,-0.0136719,0.1
4.20256e-04,-0.0186719,0.1
4.20272e-04,-0.01875,0.113281
4.20288e-04,-0.0124219,0.1
4.20304e-04,-0.01625,0.125781
4.20320e-04,-0.0161719,0.113281
4.20336e-04,-0.01125,0.1
4.20352e-04,-0.0149219,0.1
4.20368e-04,-0.01875,0.113281
4.20384e-04,-0.0124219,0.125781
4.20400e-04,-0.0111719,0.1
4.20416e-04,-0.0124219,0.125781
4.20432e-04,-0.0136719,0.125781
4.20448e-04,-0.0173438,0.125781
4.20464e-04,-0.0185938,0.113281
4.20480e-04,-0.0210938,0.125
4.20496e-04,-0.0173438,0.1375
4.20512e-04,-0.0161719,0.1125
4.20528e-04,-0.0136719,0.113281
4.20544e-04,-0.0175,0.163281
4.20560e-04,-0.0136719,0.1
4.20576e-04,-0.0174219,0.138281
4.20592e-04,-0.0136719,0.15
4.20608e-04,-0.0186719,0.175
4.20624e-04,-0.0175,0.138281
4.20640e-04,-0.0148438,0.113281
4.20656e-04,-0.0174219,0.1375
4.20672e-04,-0.0124219,0.125781
4.20688e-04,-0.0174219,0.125781
4.20704e-04,-0.0160938,0.125781
4.20720e-04,-0.0136719,0.1125
4.20736e-04,-0.0124219,0.125781
4.20752e-04,-0.0124219,0.1375
4.20768e-04,-0.0136719,0.125781
4.20784e-04,-0.0149219,0.2
4.20800e-04,-0.0161719,0.1625
4.20816e-04,-0.01875,0.125781
4.20832e-04,-0.00992189,0.1375
4.20848e-04,-0.0175,0.15
4.20864e-04,-0.0149219,0.175781
4.20880e-04,-0.0148438,0.1625
4.20896e-04,-0.0175,0.1375
4.20912e-04,-0.0148438,0.163281
4.20928e-04,-0.0149219,0.1625
4.20944e-04,-0.0135156,0.1625
4.20960e-04,-0.0148438,0.15
4.20976e-04,-0.0175,0.176563
4.20992e-04,-0.0160938,0.15
4.21008e-04,-0.0149219,0.1375
4.21024e-04,-0.01875,0.138281
4.21040e-04,-0.0149219,0.1375
4.21056e-04,-0.0174219,0.125781
4.21072e-04,-0.0136719,0.1375
4.21088e-04,-0.0160938,0.175781
4.21104e-04,-0.01625,0.150781
4.21120e-04,-0.0175,0.113281
4.21136e-04,-0.0111719,0.163281
4.21152e-04,-0.0147656,0.164063
4.21168e-04,-0.0174219,0.15
4.21184e-04,-0.0149219,0.15
4.21200e-04,-0.0161719,0.15
4.21216e-04,-0.01375,0.176563
4.21232e-04,-0.0160938,0.1625
4.21248e-04,-0.015,0.15
4.21264e-04,-0.0161719,0.125781
4.21280e-04,-0.0185938,0.1625
4.21296e-04,-0.0161719,0.163281
4.21312e-04,-0.0135938,0.176563
4.21328e-04,-0.0211719,0.225
4.21344e-04,-0.0136719,0.200781
4.21360e-04,-0.0175,0.200781
4.21376e-04,-0.0160156,0.175781
4.21392e-04,-0.0160938,0.175781
4.21408e-04,-0.0148438,0.175781
4.21424e-04,-0.0161719,0.163281
4.21440e-04,-0.0161719,0.176563
4.21456e-04,-0.0148438,0.1625
4.21472e-04,-0.0149219,0.175781
4.21488e-04,-0.0135938,0.2125
4.21504e-04,-0.0149219,0.188281
4.21520e-04,-0.0123438,0.15
4.21536e-04,-0.0174219,0.1625
4.21552e-04,-0.0211719,0.224219
4.21568e-04,-0.0136719,0.1625
4.21584e-04,-0.0211719,0.175781
4.21600e-04,-0.0148438,0.211719
4.21616e-04,-0.0111719,0.163281
4.21632e-04,-0.01625,0.175781
4.21648e-04,-0.0175,0.175781
4.21664e-04,-0.0174219,0.200781
4.21680e-04,-0.0174219,0.200781
4.21696e-04,-0.01875,0.188281
4.21712e-04,-0.0161719,0.188281
4.21728e-04,-0.0175,0.236719
4.21744e-04,-0.0174219,0.200781
4.21760e-04,-0.0186719,0.188281
4.21776e-04,-0.0136719,0.1875
4.21792e-04,-0.01,0.2125
4.21808e-04,-0.0175,0.2
4.21824e-04,-0.0175,0.1875
4.21840e-04,-0.0149219,0.211719
4.21856e-04,-0.0136719,0.1625
4.21872e-04,-0.0160938,0.236719
4.21888e-04,-0.0174219,0.2125
4.21904e-04,-0.01375,0.225
4.21920e-04,-0.0175,0.263281
4.21936e-04,-0.0175,0.200781
4.21952e-04,-0.0125,0.211719
4.21968e-04,-0.0147656,0.225
4.21984e-04,-0.0175,0.189063
4.22000e-04,-0.0125,0.2125
4.22016e-04,-0.0160938,0.238281
4.22032e-04,-0.0160938,0.200781
4.22048e-04,-0.0175,0.250781
4.22064e-04,-0.0186719,0.25
4.22080e-04,-0.0124219,0.188281
4.22096e-04,-0.0186719,0.189063
4.22112e-04,-0.01875,0.175781
4.22128e-04,-0.00726564,0.2125
4.22144e-04,-0.0174219,0.2125
4.22160e-04,-0.0136719,0.239063
4.22176e-04,-0.0161719,0.224219
4.22192e-04,-0.01875,0.225
4.22208e-04,-0.015,0.200781
4.22224e-04,-0.0148438,0.225
4.22240e-04,-0.0175,0.213281
4.22256e-04,-0.0161719,0.189063
4.22272e-04,-0.0174219,0.225
4.22288e-04,-0.0174219,0.263281
4.22304e-04,-0.0148438,0.175781
4.22320e-04,-0.0160938,0.188281
4.22336e-04,-0.0185938,0.225
4.22352e-04,-0.0135938,0.188281
4.22368e-04,-0.0174219,0.2125
4.22384e-04,-0.01625,0.225
4.22400e-04,-0.0124219,0.2125
4.22416e-04,-0.00992189,0.189063
4.22432e-04,-0.0124219,0.263281
4.22448e-04,-0.0136719,0.189063
4.22464e-04,-0.0148438,0.188281
4.22480e-04,-0.0149219,0.150781
4.22496e-04,-0.0174219,0.225781
4.22512e-04,-0.01625,0.188281
4.22528e-04,-0.0149219,0.224219
4.22544e-04,-0.0175,0.263281
4.22560e-04,-0.0136719,0.200781
4.22576e-04,-0.0136719,0.164063
4.22592e-04,-0.0160938,0.225
4.22608e-04,-0.01625,0.200781
4.22624e-04,-0.0161719,0.238281
4.22640e-04,-0.0211719,0.2125
4.22656e-04,-0.0174219,0.15
4.22672e-04,-0.00992189,0.175781
4.22688e-04,-0.0148438,0.200781
4.22704e-04,-0.0175,0.1625
4.22720e-04,-0.01625,0.2375
4.22736e-04,-0.0123438,0.224219
4.22752e-04,-0.0174219,0.188281
4.22768e-04,-0.0149219,0.200781
4.22784e-04,-0.0124219,0.238281
4.22800e-04,-0.0135938,0.2375
4.22816e-04,-0.0111719,0.200781
4.22832e-04,-0.0173438,0.2125
4.22848e-04,-0.0211719,0.176563
4.22864e-04,-0.0124219,0.189063
4.22880e-04,-0.0110938,0.2125
4.22896e-04,-0.0173438,0.224219
4.22912e-04,-0.0125,0.175781
4.22928e-04,-0.0185938,0.175
4.22944e-04,-0.0161719,0.225781
4.22960e-04,-0.0136719,0.175781
4.22976e-04,-0.0174219,0.138281
4.22992e-04,-0.01625,0.225
4.23008e-04,-0.0149219,0.175
4.23024e-04,-0.0149219,0.1875
4.23040e-04,-0.0174219,0.2125
4.23056e-04,-0.0175,0.188281
4.23072e-04,-0.015,0.200781
4.23088e-04,-0.0149219,0.1875
4.23104e-04,-0.0175,0.1125
4.23120e-04,-0.0136719,0.163281
4.23136e-04,-0.01625,0.2125
4.23152e-04,-0.00875001,0.175781
4.23168e-04,-0.0199219,0.188281
4.23184e-04,-0.0136719,0.1625
4.23200e-04,-0.0174219,0.2
4.23216e-04,-0.0173438,0.163281
4.23232e-04,-0.01875,0.176563
4.23248e-04,-0.0135938,0.189063
4.23264e-04,-0.0160938,0.1375
4.23280e-04,-0.0161719,0.15
4.23296e-04,-0.0174219,0.175
4.23312e-04,-0.0135938,0.125
4.23328e-04,-0.0136719,0.125781
4.23344e-04,-0.0173438,0.15
4.23360e-04,-0.01625,0.1375
4.23376e-04,-0.0135938,0.163281
4.23392e-04,-0.0161719,0.125781
4.23408e-04,-0.0111719,0.125781
